id_pesan,id_pelanggan,nama_pelanggan,kota,negara,id_produk,nama_produk,kategori_produk,harga,jumlah_transaksi,diskon,status_diskon,tanggal_pesan,tahun,bulan,kode_bulan,tanggal,hari,estimasi_tiba,tanggal_tiba,lama_pengiriman,status_pengiriman,id_shipper,nama_jasa_pengiriman,revenue
10978,MAISD,Maison Dewey,Bruxelles,Belgium,44,Gula Malacca,Condiments,19.45,6,0.15,Discount,1998-03-26,1998,March,3,26,Thursday,1998-04-23,1998-04-23,28,Tepat Waktu,2,United Package,99.195
10979,ERNSH,Ernst Handel,Graz,Austria,7,Uncle Bob's Organic Dried Pears,Produce,30.0,18,0.0,No Discount,1998-03-26,1998,March,3,26,Thursday,1998-04-23,1998-03-31,5,Tepat Waktu,2,United Package,540.0
10979,ERNSH,Ernst Handel,Graz,Austria,12,Queso Manchego La Pastora,Dairy Products,38.0,20,0.0,No Discount,1998-03-26,1998,March,3,26,Thursday,1998-04-23,1998-03-31,5,Tepat Waktu,2,United Package,760.0
10979,ERNSH,Ernst Handel,Graz,Austria,24,Guaraná Fantástica,Beverages,4.5,80,0.0,No Discount,1998-03-26,1998,March,3,26,Thursday,1998-04-23,1998-03-31,5,Tepat Waktu,2,United Package,360.0
10979,ERNSH,Ernst Handel,Graz,Austria,27,Schoggi Schokolade,Confections,43.9,30,0.0,No Discount,1998-03-26,1998,March,3,26,Thursday,1998-04-23,1998-03-31,5,Tepat Waktu,2,United Package,1317.0
10979,ERNSH,Ernst Handel,Graz,Austria,31,Gorgonzola Telino,Dairy Products,12.5,24,0.0,No Discount,1998-03-26,1998,March,3,26,Thursday,1998-04-23,1998-03-31,5,Tepat Waktu,2,United Package,300.0
10979,ERNSH,Ernst Handel,Graz,Austria,63,Vegie-spread,Condiments,43.9,35,0.0,No Discount,1998-03-26,1998,March,3,26,Thursday,1998-04-23,1998-03-31,5,Tepat Waktu,2,United Package,1536.5
10980,FOLKO,Folk och fä HB,Bräcke,Sweden,75,Rhönbräu Klosterbier,Beverages,7.75,40,0.2,Discount,1998-03-27,1998,March,3,27,Friday,1998-05-08,1998-04-17,21,Tepat Waktu,1,Speedy Express,248.0
10981,HANAR,Hanari Carnes,Rio de Janeiro,Brazil,38,Côte de Blaye,Beverages,263.5,60,0.0,No Discount,1998-03-27,1998,March,3,27,Friday,1998-04-24,1998-04-02,6,Tepat Waktu,2,United Package,15810.0
10982,BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,7,Uncle Bob's Organic Dried Pears,Produce,30.0,20,0.0,No Discount,1998-03-27,1998,March,3,27,Friday,1998-04-24,1998-04-08,12,Tepat Waktu,1,Speedy Express,600.0
10982,BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,43,Ipoh Coffee,Beverages,46.0,9,0.0,No Discount,1998-03-27,1998,March,3,27,Friday,1998-04-24,1998-04-08,12,Tepat Waktu,1,Speedy Express,414.0
10983,SAVEA,Save-a-lot Markets,Boise,USA,13,Konbu,Seafood,6.0,84,0.15,Discount,1998-03-27,1998,March,3,27,Friday,1998-04-24,1998-04-06,10,Tepat Waktu,2,United Package,428.4
10983,SAVEA,Save-a-lot Markets,Boise,USA,57,Ravioli Angelo,Grains/Cereals,19.5,15,0.0,No Discount,1998-03-27,1998,March,3,27,Friday,1998-04-24,1998-04-06,10,Tepat Waktu,2,United Package,292.5
10984,SAVEA,Save-a-lot Markets,Boise,USA,16,Pavlova,Confections,17.45,55,0.0,No Discount,1998-03-30,1998,March,3,30,Monday,1998-04-27,1998-04-03,4,Tepat Waktu,3,Federal Shipping,959.75
10984,SAVEA,Save-a-lot Markets,Boise,USA,24,Guaraná Fantástica,Beverages,4.5,20,0.0,No Discount,1998-03-30,1998,March,3,30,Monday,1998-04-27,1998-04-03,4,Tepat Waktu,3,Federal Shipping,90.0
10984,SAVEA,Save-a-lot Markets,Boise,USA,36,Inlagd Sill,Seafood,19.0,40,0.0,No Discount,1998-03-30,1998,March,3,30,Monday,1998-04-27,1998-04-03,4,Tepat Waktu,3,Federal Shipping,760.0
10985,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,16,Pavlova,Confections,17.45,36,0.1,Discount,1998-03-30,1998,March,3,30,Monday,1998-04-27,1998-04-02,3,Tepat Waktu,1,Speedy Express,565.38
10985,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,18,Carnarvon Tigers,Seafood,62.5,8,0.1,Discount,1998-03-30,1998,March,3,30,Monday,1998-04-27,1998-04-02,3,Tepat Waktu,1,Speedy Express,450.0
10985,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,32,Mascarpone Fabioli,Dairy Products,32.0,35,0.1,Discount,1998-03-30,1998,March,3,30,Monday,1998-04-27,1998-04-02,3,Tepat Waktu,1,Speedy Express,1008.0
10986,OCEAN,Océano Atlántico Ltda.,Buenos Aires,Argentina,11,Queso Cabrales,Dairy Products,21.0,30,0.0,No Discount,1998-03-30,1998,March,3,30,Monday,1998-04-27,1998-04-21,22,Tepat Waktu,2,United Package,630.0
10986,OCEAN,Océano Atlántico Ltda.,Buenos Aires,Argentina,20,Sir Rodney's Marmalade,Confections,81.0,15,0.0,No Discount,1998-03-30,1998,March,3,30,Monday,1998-04-27,1998-04-21,22,Tepat Waktu,2,United Package,1215.0
10986,OCEAN,Océano Atlántico Ltda.,Buenos Aires,Argentina,76,Lakkalikööri,Beverages,18.0,10,0.0,No Discount,1998-03-30,1998,March,3,30,Monday,1998-04-27,1998-04-21,22,Tepat Waktu,2,United Package,180.0
10986,OCEAN,Océano Atlántico Ltda.,Buenos Aires,Argentina,77,Original Frankfurter grüne Soße,Condiments,13.0,15,0.0,No Discount,1998-03-30,1998,March,3,30,Monday,1998-04-27,1998-04-21,22,Tepat Waktu,2,United Package,195.0
10987,EASTC,Eastern Connection,London,UK,7,Uncle Bob's Organic Dried Pears,Produce,30.0,60,0.0,No Discount,1998-03-31,1998,March,3,31,Tuesday,1998-04-28,1998-04-06,6,Tepat Waktu,1,Speedy Express,1800.0
10987,EASTC,Eastern Connection,London,UK,43,Ipoh Coffee,Beverages,46.0,6,0.0,No Discount,1998-03-31,1998,March,3,31,Tuesday,1998-04-28,1998-04-06,6,Tepat Waktu,1,Speedy Express,276.0
10987,EASTC,Eastern Connection,London,UK,72,Mozzarella di Giovanni,Dairy Products,34.8,20,0.0,No Discount,1998-03-31,1998,March,3,31,Tuesday,1998-04-28,1998-04-06,6,Tepat Waktu,1,Speedy Express,696.0
10988,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,7,Uncle Bob's Organic Dried Pears,Produce,30.0,60,0.0,No Discount,1998-03-31,1998,March,3,31,Tuesday,1998-04-28,1998-04-10,10,Tepat Waktu,2,United Package,1800.0
10988,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,62,Tarte au sucre,Confections,49.3,40,0.1,Discount,1998-03-31,1998,March,3,31,Tuesday,1998-04-28,1998-04-10,10,Tepat Waktu,2,United Package,1774.8
10989,QUEDE,Que Delícia,Rio de Janeiro,Brazil,6,Grandma's Boysenberry Spread,Condiments,25.0,40,0.0,No Discount,1998-03-31,1998,March,3,31,Tuesday,1998-04-28,1998-04-02,2,Tepat Waktu,1,Speedy Express,1000.0
10989,QUEDE,Que Delícia,Rio de Janeiro,Brazil,11,Queso Cabrales,Dairy Products,21.0,15,0.0,No Discount,1998-03-31,1998,March,3,31,Tuesday,1998-04-28,1998-04-02,2,Tepat Waktu,1,Speedy Express,315.0
10989,QUEDE,Que Delícia,Rio de Janeiro,Brazil,41,Jack's New England Clam Chowder,Seafood,9.65,4,0.0,No Discount,1998-03-31,1998,March,3,31,Tuesday,1998-04-28,1998-04-02,2,Tepat Waktu,1,Speedy Express,38.6
10990,ERNSH,Ernst Handel,Graz,Austria,21,Sir Rodney's Scones,Confections,10.0,65,0.0,No Discount,1998-04-01,1998,April,4,1,Wednesday,1998-05-13,1998-04-07,6,Tepat Waktu,3,Federal Shipping,650.0
10990,ERNSH,Ernst Handel,Graz,Austria,34,Sasquatch Ale,Beverages,14.0,60,0.15,Discount,1998-04-01,1998,April,4,1,Wednesday,1998-05-13,1998-04-07,6,Tepat Waktu,3,Federal Shipping,714.0
10990,ERNSH,Ernst Handel,Graz,Austria,55,Pâté chinois,Meat/Poultry,24.0,65,0.15,Discount,1998-04-01,1998,April,4,1,Wednesday,1998-05-13,1998-04-07,6,Tepat Waktu,3,Federal Shipping,1326.0
10990,ERNSH,Ernst Handel,Graz,Austria,61,Sirop d'érable,Condiments,28.5,66,0.15,Discount,1998-04-01,1998,April,4,1,Wednesday,1998-05-13,1998-04-07,6,Tepat Waktu,3,Federal Shipping,1598.85
10991,QUICK,QUICK-Stop,Cunewalde,Germany,2,Chang,Beverages,19.0,50,0.2,Discount,1998-04-01,1998,April,4,1,Wednesday,1998-04-29,1998-04-07,6,Tepat Waktu,1,Speedy Express,760.0
10991,QUICK,QUICK-Stop,Cunewalde,Germany,70,Outback Lager,Beverages,15.0,20,0.2,Discount,1998-04-01,1998,April,4,1,Wednesday,1998-04-29,1998-04-07,6,Tepat Waktu,1,Speedy Express,240.0
10991,QUICK,QUICK-Stop,Cunewalde,Germany,76,Lakkalikööri,Beverages,18.0,90,0.2,Discount,1998-04-01,1998,April,4,1,Wednesday,1998-04-29,1998-04-07,6,Tepat Waktu,1,Speedy Express,1296.0
10992,THEBI,The Big Cheese,Portland,USA,72,Mozzarella di Giovanni,Dairy Products,34.8,2,0.0,No Discount,1998-04-01,1998,April,4,1,Wednesday,1998-04-29,1998-04-03,2,Tepat Waktu,3,Federal Shipping,69.6
10993,FOLKO,Folk och fä HB,Bräcke,Sweden,29,Thüringer Rostbratwurst,Meat/Poultry,123.79,50,0.25,Discount,1998-04-01,1998,April,4,1,Wednesday,1998-04-29,1998-04-10,9,Tepat Waktu,3,Federal Shipping,4642.125
10993,FOLKO,Folk och fä HB,Bräcke,Sweden,41,Jack's New England Clam Chowder,Seafood,9.65,35,0.25,Discount,1998-04-01,1998,April,4,1,Wednesday,1998-04-29,1998-04-10,9,Tepat Waktu,3,Federal Shipping,253.3125
10994,VAFFE,Vaffeljernet,Århus,Denmark,59,Raclette Courdavault,Dairy Products,55.0,18,0.05,Discount,1998-04-02,1998,April,4,2,Thursday,1998-04-16,1998-04-09,7,Tepat Waktu,3,Federal Shipping,940.5
10995,PERIC,Pericles Comidas clásicas,México D.F.,Mexico,51,Manjimup Dried Apples,Produce,53.0,20,0.0,No Discount,1998-04-02,1998,April,4,2,Thursday,1998-04-30,1998-04-06,4,Tepat Waktu,3,Federal Shipping,1060.0
10995,PERIC,Pericles Comidas clásicas,México D.F.,Mexico,60,Camembert Pierrot,Dairy Products,34.0,4,0.0,No Discount,1998-04-02,1998,April,4,2,Thursday,1998-04-30,1998-04-06,4,Tepat Waktu,3,Federal Shipping,136.0
10996,QUICK,QUICK-Stop,Cunewalde,Germany,42,Singaporean Hokkien Fried Mee,Grains/Cereals,14.0,40,0.0,No Discount,1998-04-02,1998,April,4,2,Thursday,1998-04-30,1998-04-10,8,Tepat Waktu,2,United Package,560.0
10997,LILAS,LILA-Supermercado,Barquisimeto,Venezuela,32,Mascarpone Fabioli,Dairy Products,32.0,50,0.0,No Discount,1998-04-03,1998,April,4,3,Friday,1998-05-15,1998-04-13,10,Tepat Waktu,2,United Package,1600.0
10997,LILAS,LILA-Supermercado,Barquisimeto,Venezuela,46,Spegesild,Seafood,12.0,20,0.25,Discount,1998-04-03,1998,April,4,3,Friday,1998-05-15,1998-04-13,10,Tepat Waktu,2,United Package,180.0
10997,LILAS,LILA-Supermercado,Barquisimeto,Venezuela,52,Filo Mix,Grains/Cereals,7.0,20,0.25,Discount,1998-04-03,1998,April,4,3,Friday,1998-05-15,1998-04-13,10,Tepat Waktu,2,United Package,105.0
10998,WOLZA,Wolski  Zajazd,Warszawa,Poland,24,Guaraná Fantástica,Beverages,4.5,12,0.0,No Discount,1998-04-03,1998,April,4,3,Friday,1998-04-17,1998-04-17,14,Tepat Waktu,2,United Package,54.0
10998,WOLZA,Wolski  Zajazd,Warszawa,Poland,61,Sirop d'érable,Condiments,28.5,7,0.0,No Discount,1998-04-03,1998,April,4,3,Friday,1998-04-17,1998-04-17,14,Tepat Waktu,2,United Package,199.5
10998,WOLZA,Wolski  Zajazd,Warszawa,Poland,74,Longlife Tofu,Produce,10.0,20,0.0,No Discount,1998-04-03,1998,April,4,3,Friday,1998-04-17,1998-04-17,14,Tepat Waktu,2,United Package,200.0
10998,WOLZA,Wolski  Zajazd,Warszawa,Poland,75,Rhönbräu Klosterbier,Beverages,7.75,30,0.0,No Discount,1998-04-03,1998,April,4,3,Friday,1998-04-17,1998-04-17,14,Tepat Waktu,2,United Package,232.5
10999,OTTIK,Ottilies Käseladen,Köln,Germany,41,Jack's New England Clam Chowder,Seafood,9.65,20,0.05,Discount,1998-04-03,1998,April,4,3,Friday,1998-05-01,1998-04-10,7,Tepat Waktu,2,United Package,183.35
10999,OTTIK,Ottilies Käseladen,Köln,Germany,51,Manjimup Dried Apples,Produce,53.0,15,0.05,Discount,1998-04-03,1998,April,4,3,Friday,1998-05-01,1998-04-10,7,Tepat Waktu,2,United Package,755.25
10999,OTTIK,Ottilies Käseladen,Köln,Germany,77,Original Frankfurter grüne Soße,Condiments,13.0,21,0.05,Discount,1998-04-03,1998,April,4,3,Friday,1998-05-01,1998-04-10,7,Tepat Waktu,2,United Package,259.34999999999997
11000,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,4,Chef Anton's Cajun Seasoning,Condiments,22.0,25,0.25,Discount,1998-04-06,1998,April,4,6,Monday,1998-05-04,1998-04-14,8,Tepat Waktu,3,Federal Shipping,412.5
11000,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,24,Guaraná Fantástica,Beverages,4.5,30,0.25,Discount,1998-04-06,1998,April,4,6,Monday,1998-05-04,1998-04-14,8,Tepat Waktu,3,Federal Shipping,101.25
11000,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,77,Original Frankfurter grüne Soße,Condiments,13.0,30,0.0,No Discount,1998-04-06,1998,April,4,6,Monday,1998-05-04,1998-04-14,8,Tepat Waktu,3,Federal Shipping,390.0
11001,FOLKO,Folk och fä HB,Bräcke,Sweden,7,Uncle Bob's Organic Dried Pears,Produce,30.0,60,0.0,No Discount,1998-04-06,1998,April,4,6,Monday,1998-05-04,1998-04-14,8,Tepat Waktu,2,United Package,1800.0
11001,FOLKO,Folk och fä HB,Bräcke,Sweden,22,Gustaf's Knäckebröd,Grains/Cereals,21.0,25,0.0,No Discount,1998-04-06,1998,April,4,6,Monday,1998-05-04,1998-04-14,8,Tepat Waktu,2,United Package,525.0
11001,FOLKO,Folk och fä HB,Bräcke,Sweden,46,Spegesild,Seafood,12.0,25,0.0,No Discount,1998-04-06,1998,April,4,6,Monday,1998-05-04,1998-04-14,8,Tepat Waktu,2,United Package,300.0
11001,FOLKO,Folk och fä HB,Bräcke,Sweden,55,Pâté chinois,Meat/Poultry,24.0,6,0.0,No Discount,1998-04-06,1998,April,4,6,Monday,1998-05-04,1998-04-14,8,Tepat Waktu,2,United Package,144.0
11002,SAVEA,Save-a-lot Markets,Boise,USA,13,Konbu,Seafood,6.0,56,0.0,No Discount,1998-04-06,1998,April,4,6,Monday,1998-05-04,1998-04-16,10,Tepat Waktu,1,Speedy Express,336.0
11002,SAVEA,Save-a-lot Markets,Boise,USA,35,Steeleye Stout,Beverages,18.0,15,0.15,Discount,1998-04-06,1998,April,4,6,Monday,1998-05-04,1998-04-16,10,Tepat Waktu,1,Speedy Express,229.5
11002,SAVEA,Save-a-lot Markets,Boise,USA,42,Singaporean Hokkien Fried Mee,Grains/Cereals,14.0,24,0.15,Discount,1998-04-06,1998,April,4,6,Monday,1998-05-04,1998-04-16,10,Tepat Waktu,1,Speedy Express,285.59999999999997
11002,SAVEA,Save-a-lot Markets,Boise,USA,55,Pâté chinois,Meat/Poultry,24.0,40,0.0,No Discount,1998-04-06,1998,April,4,6,Monday,1998-05-04,1998-04-16,10,Tepat Waktu,1,Speedy Express,960.0
11003,THECR,The Cracker Box,Butte,USA,1,Chai,Beverages,18.0,4,0.0,No Discount,1998-04-06,1998,April,4,6,Monday,1998-05-04,1998-04-08,2,Tepat Waktu,3,Federal Shipping,72.0
11003,THECR,The Cracker Box,Butte,USA,40,Boston Crab Meat,Seafood,18.4,10,0.0,No Discount,1998-04-06,1998,April,4,6,Monday,1998-05-04,1998-04-08,2,Tepat Waktu,3,Federal Shipping,184.0
11003,THECR,The Cracker Box,Butte,USA,52,Filo Mix,Grains/Cereals,7.0,10,0.0,No Discount,1998-04-06,1998,April,4,6,Monday,1998-05-04,1998-04-08,2,Tepat Waktu,3,Federal Shipping,70.0
11004,MAISD,Maison Dewey,Bruxelles,Belgium,26,Gumbär Gummibärchen,Confections,31.23,6,0.0,No Discount,1998-04-07,1998,April,4,7,Tuesday,1998-05-05,1998-04-20,13,Tepat Waktu,1,Speedy Express,187.38
11004,MAISD,Maison Dewey,Bruxelles,Belgium,76,Lakkalikööri,Beverages,18.0,6,0.0,No Discount,1998-04-07,1998,April,4,7,Tuesday,1998-05-05,1998-04-20,13,Tepat Waktu,1,Speedy Express,108.0
11005,WILMK,Wilman Kala,Helsinki,Finland,1,Chai,Beverages,18.0,2,0.0,No Discount,1998-04-07,1998,April,4,7,Tuesday,1998-05-05,1998-04-10,3,Tepat Waktu,1,Speedy Express,36.0
11005,WILMK,Wilman Kala,Helsinki,Finland,59,Raclette Courdavault,Dairy Products,55.0,10,0.0,No Discount,1998-04-07,1998,April,4,7,Tuesday,1998-05-05,1998-04-10,3,Tepat Waktu,1,Speedy Express,550.0
11006,GREAL,Great Lakes Food Market,Eugene,USA,1,Chai,Beverages,18.0,8,0.0,No Discount,1998-04-07,1998,April,4,7,Tuesday,1998-05-05,1998-04-15,8,Tepat Waktu,2,United Package,144.0
11006,GREAL,Great Lakes Food Market,Eugene,USA,29,Thüringer Rostbratwurst,Meat/Poultry,123.79,2,0.25,Discount,1998-04-07,1998,April,4,7,Tuesday,1998-05-05,1998-04-15,8,Tepat Waktu,2,United Package,185.685
11007,PRINI,Princesa Isabel Vinhos,Lisboa,Portugal,8,Northwoods Cranberry Sauce,Condiments,40.0,30,0.0,No Discount,1998-04-08,1998,April,4,8,Wednesday,1998-05-06,1998-04-13,5,Tepat Waktu,2,United Package,1200.0
11007,PRINI,Princesa Isabel Vinhos,Lisboa,Portugal,29,Thüringer Rostbratwurst,Meat/Poultry,123.79,10,0.0,No Discount,1998-04-08,1998,April,4,8,Wednesday,1998-05-06,1998-04-13,5,Tepat Waktu,2,United Package,1237.9
11007,PRINI,Princesa Isabel Vinhos,Lisboa,Portugal,42,Singaporean Hokkien Fried Mee,Grains/Cereals,14.0,14,0.0,No Discount,1998-04-08,1998,April,4,8,Wednesday,1998-05-06,1998-04-13,5,Tepat Waktu,2,United Package,196.0
11008,ERNSH,Ernst Handel,Graz,Austria,28,Rössle Sauerkraut,Produce,45.6,70,0.05,Discount,1998-04-08,1998,April,4,8,Wednesday,1998-05-06,1998-04-10,2,Terlambat,3,Federal Shipping,3032.3999999999996
11008,ERNSH,Ernst Handel,Graz,Austria,34,Sasquatch Ale,Beverages,14.0,90,0.05,Discount,1998-04-08,1998,April,4,8,Wednesday,1998-05-06,1998-04-10,2,Terlambat,3,Federal Shipping,1197.0
11008,ERNSH,Ernst Handel,Graz,Austria,71,Flotemysost,Dairy Products,21.5,21,0.0,No Discount,1998-04-08,1998,April,4,8,Wednesday,1998-05-06,1998-04-10,2,Terlambat,3,Federal Shipping,451.5
11009,GODOS,Godos Cocina Típica,Sevilla,Spain,24,Guaraná Fantástica,Beverages,4.5,12,0.0,No Discount,1998-04-08,1998,April,4,8,Wednesday,1998-05-06,1998-04-10,2,Tepat Waktu,1,Speedy Express,54.0
11009,GODOS,Godos Cocina Típica,Sevilla,Spain,36,Inlagd Sill,Seafood,19.0,18,0.25,Discount,1998-04-08,1998,April,4,8,Wednesday,1998-05-06,1998-04-10,2,Tepat Waktu,1,Speedy Express,256.5
11009,GODOS,Godos Cocina Típica,Sevilla,Spain,60,Camembert Pierrot,Dairy Products,34.0,9,0.0,No Discount,1998-04-08,1998,April,4,8,Wednesday,1998-05-06,1998-04-10,2,Tepat Waktu,1,Speedy Express,306.0
11010,REGGC,Reggiani Caseifici,Reggio Emilia,Italy,7,Uncle Bob's Organic Dried Pears,Produce,30.0,20,0.0,No Discount,1998-04-09,1998,April,4,9,Thursday,1998-05-07,1998-04-21,12,Tepat Waktu,2,United Package,600.0
11010,REGGC,Reggiani Caseifici,Reggio Emilia,Italy,24,Guaraná Fantástica,Beverages,4.5,10,0.0,No Discount,1998-04-09,1998,April,4,9,Thursday,1998-05-07,1998-04-21,12,Tepat Waktu,2,United Package,45.0
11011,ALFKI,Alfreds Futterkiste,Berlin,Germany,58,Escargots de Bourgogne,Seafood,13.25,40,0.05,Discount,1998-04-09,1998,April,4,9,Thursday,1998-05-07,1998-04-13,4,Tepat Waktu,1,Speedy Express,503.5
11011,ALFKI,Alfreds Futterkiste,Berlin,Germany,71,Flotemysost,Dairy Products,21.5,20,0.0,No Discount,1998-04-09,1998,April,4,9,Thursday,1998-05-07,1998-04-13,4,Tepat Waktu,1,Speedy Express,430.0
11012,FRANK,Frankenversand,München,Germany,19,Teatime Chocolate Biscuits,Confections,9.2,50,0.05,Discount,1998-04-09,1998,April,4,9,Thursday,1998-04-23,1998-04-17,8,Tepat Waktu,3,Federal Shipping,436.99999999999994
11012,FRANK,Frankenversand,München,Germany,60,Camembert Pierrot,Dairy Products,34.0,36,0.05,Discount,1998-04-09,1998,April,4,9,Thursday,1998-04-23,1998-04-17,8,Tepat Waktu,3,Federal Shipping,1162.8
11012,FRANK,Frankenversand,München,Germany,71,Flotemysost,Dairy Products,21.5,60,0.05,Discount,1998-04-09,1998,April,4,9,Thursday,1998-04-23,1998-04-17,8,Tepat Waktu,3,Federal Shipping,1225.5
11013,ROMEY,Romero y tomillo,Madrid,Spain,23,Tunnbröd,Grains/Cereals,9.0,10,0.0,No Discount,1998-04-09,1998,April,4,9,Thursday,1998-05-07,1998-04-10,1,Tepat Waktu,1,Speedy Express,90.0
11013,ROMEY,Romero y tomillo,Madrid,Spain,42,Singaporean Hokkien Fried Mee,Grains/Cereals,14.0,4,0.0,No Discount,1998-04-09,1998,April,4,9,Thursday,1998-05-07,1998-04-10,1,Tepat Waktu,1,Speedy Express,56.0
11013,ROMEY,Romero y tomillo,Madrid,Spain,45,Rogede sild,Seafood,9.5,20,0.0,No Discount,1998-04-09,1998,April,4,9,Thursday,1998-05-07,1998-04-10,1,Tepat Waktu,1,Speedy Express,190.0
11013,ROMEY,Romero y tomillo,Madrid,Spain,68,Scottish Longbreads,Confections,12.5,2,0.0,No Discount,1998-04-09,1998,April,4,9,Thursday,1998-05-07,1998-04-10,1,Tepat Waktu,1,Speedy Express,25.0
11014,LINOD,LINO-Delicateses,I. de Margarita,Venezuela,41,Jack's New England Clam Chowder,Seafood,9.65,28,0.1,Discount,1998-04-10,1998,April,4,10,Friday,1998-05-08,1998-04-15,5,Tepat Waktu,3,Federal Shipping,243.18
11015,SANTG,Santé Gourmet,Stavern,Norway,30,Nord-Ost Matjeshering,Seafood,25.89,15,0.0,No Discount,1998-04-10,1998,April,4,10,Friday,1998-04-24,1998-04-20,10,Tepat Waktu,2,United Package,388.35
11015,SANTG,Santé Gourmet,Stavern,Norway,77,Original Frankfurter grüne Soße,Condiments,13.0,18,0.0,No Discount,1998-04-10,1998,April,4,10,Friday,1998-04-24,1998-04-20,10,Tepat Waktu,2,United Package,234.0
11016,AROUT,Around the Horn,London,UK,31,Gorgonzola Telino,Dairy Products,12.5,15,0.0,No Discount,1998-04-10,1998,April,4,10,Friday,1998-05-08,1998-04-13,3,Tepat Waktu,2,United Package,187.5
11016,AROUT,Around the Horn,London,UK,36,Inlagd Sill,Seafood,19.0,16,0.0,No Discount,1998-04-10,1998,April,4,10,Friday,1998-05-08,1998-04-13,3,Tepat Waktu,2,United Package,304.0
11017,ERNSH,Ernst Handel,Graz,Austria,3,Aniseed Syrup,Condiments,10.0,25,0.0,No Discount,1998-04-13,1998,April,4,13,Monday,1998-05-11,1998-04-20,7,Tepat Waktu,2,United Package,250.0
11017,ERNSH,Ernst Handel,Graz,Austria,59,Raclette Courdavault,Dairy Products,55.0,110,0.0,No Discount,1998-04-13,1998,April,4,13,Monday,1998-05-11,1998-04-20,7,Tepat Waktu,2,United Package,6050.0
11017,ERNSH,Ernst Handel,Graz,Austria,70,Outback Lager,Beverages,15.0,30,0.0,No Discount,1998-04-13,1998,April,4,13,Monday,1998-05-11,1998-04-20,7,Tepat Waktu,2,United Package,450.0
11018,LONEP,Lonesome Pine Restaurant,Portland,USA,12,Queso Manchego La Pastora,Dairy Products,38.0,20,0.0,No Discount,1998-04-13,1998,April,4,13,Monday,1998-05-11,1998-04-16,3,Tepat Waktu,2,United Package,760.0
11018,LONEP,Lonesome Pine Restaurant,Portland,USA,18,Carnarvon Tigers,Seafood,62.5,10,0.0,No Discount,1998-04-13,1998,April,4,13,Monday,1998-05-11,1998-04-16,3,Tepat Waktu,2,United Package,625.0
11018,LONEP,Lonesome Pine Restaurant,Portland,USA,56,Gnocchi di nonna Alice,Grains/Cereals,38.0,5,0.0,No Discount,1998-04-13,1998,April,4,13,Monday,1998-05-11,1998-04-16,3,Tepat Waktu,2,United Package,190.0
11019,RANCH,Rancho grande,Buenos Aires,Argentina,46,Spegesild,Seafood,12.0,3,0.0,No Discount,1998-04-13,1998,April,4,13,Monday,1998-05-11,1998-04-15,2,Terlambat,3,Federal Shipping,36.0
11019,RANCH,Rancho grande,Buenos Aires,Argentina,49,Maxilaku,Confections,20.0,2,0.0,No Discount,1998-04-13,1998,April,4,13,Monday,1998-05-11,1998-04-15,2,Terlambat,3,Federal Shipping,40.0
11020,OTTIK,Ottilies Käseladen,Köln,Germany,10,Ikura,Seafood,31.0,24,0.15,Discount,1998-04-14,1998,April,4,14,Tuesday,1998-05-12,1998-04-16,2,Tepat Waktu,2,United Package,632.4
11021,QUICK,QUICK-Stop,Cunewalde,Germany,2,Chang,Beverages,19.0,11,0.25,Discount,1998-04-14,1998,April,4,14,Tuesday,1998-05-12,1998-04-21,7,Tepat Waktu,1,Speedy Express,156.75
11021,QUICK,QUICK-Stop,Cunewalde,Germany,20,Sir Rodney's Marmalade,Confections,81.0,15,0.0,No Discount,1998-04-14,1998,April,4,14,Tuesday,1998-05-12,1998-04-21,7,Tepat Waktu,1,Speedy Express,1215.0
11021,QUICK,QUICK-Stop,Cunewalde,Germany,26,Gumbär Gummibärchen,Confections,31.23,63,0.0,No Discount,1998-04-14,1998,April,4,14,Tuesday,1998-05-12,1998-04-21,7,Tepat Waktu,1,Speedy Express,1967.49
11021,QUICK,QUICK-Stop,Cunewalde,Germany,51,Manjimup Dried Apples,Produce,53.0,44,0.25,Discount,1998-04-14,1998,April,4,14,Tuesday,1998-05-12,1998-04-21,7,Tepat Waktu,1,Speedy Express,1749.0
11021,QUICK,QUICK-Stop,Cunewalde,Germany,72,Mozzarella di Giovanni,Dairy Products,34.8,35,0.0,No Discount,1998-04-14,1998,April,4,14,Tuesday,1998-05-12,1998-04-21,7,Tepat Waktu,1,Speedy Express,1218.0
11022,HANAR,Hanari Carnes,Rio de Janeiro,Brazil,19,Teatime Chocolate Biscuits,Confections,9.2,35,0.0,No Discount,1998-04-14,1998,April,4,14,Tuesday,1998-05-12,1998-05-04,20,Tepat Waktu,2,United Package,322.0
